file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_7.json,200,2272,417,569,261,402,173,504,0,200
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_6.json,100,1136,269,308,106,216,128,227,0,101
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,400,4544,650,1000,419,747,200,703,0,402
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,600,6816,1084,1622,669,1071,496,1303,0,607
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,400,4544,623,1029,399,705,61,497,0,405
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,10224,1630,2265,1016,1726,297,1523,0,907
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,7952,1127,1582,774,1444,48,791,0,704
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,500,5680,839,1406,506,871,326,1111,0,502
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,9088,1388,2010,808,1396,235,1290,0,812
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,10224,1401,1910,973,1683,563,2015,0,909
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,500,5680,833,1250,533,891,239,1029,0,507
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,9088,1289,1927,969,1734,226,1348,0,805
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,600,6816,1004,1651,639,1090,286,1122,0,605
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,10224,1538,2289,1043,1756,251,1297,0,906
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,500,5680,841,1316,616,1079,365,1023,0,502
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_3.json,100,1136,355,397,119,218,102,254,0,102
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_2.json,100,1136,210,300,116,221,127,295,17,128
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,400,4544,745,1041,560,870,359,914,0,404
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_6.json,200,2272,445,608,218,364,164,455,0,203
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,600,6816,994,1537,622,1044,159,1152,0,608
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,600,6816,1161,1808,647,1077,499,1497,0,606
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,400,4544,769,1090,456,741,218,818,0,405
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,300,3408,502,725,296,519,294,863,0,305
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,600,6816,1057,1613,624,1070,359,1154,0,606
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,6816,1054,1464,621,1065,526,1440,0,607
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,10224,1476,2255,988,1671,163,1328,0,903
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_0.json,300,3408,510,768,301,519,231,707,0,300
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_9.json,100,1136,294,352,130,262,87,215,0,101
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,600,6816,1039,1630,659,1135,194,1175,0,606
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_1.json,100,1136,215,267,103,158,111,265,0,101
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,600,6816,1275,1598,652,1118,226,1012,0,605
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,7952,1164,1806,770,1292,187,1204,0,710
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_3.json,200,2272,360,505,246,421,132,427,0,202
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_5.json,300,3408,483,759,317,526,105,585,0,304
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_9.json,200,2272,359,529,191,348,89,385,0,202
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,500,5680,838,1215,531,891,374,1064,0,506
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,400,4544,823,1068,435,727,220,825,0,403
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,9088,1299,2024,988,1670,227,1393,0,810
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_6.json,300,3408,502,746,315,558,298,719,0,301
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_2.json,400,4544,626,1002,427,750,347,1031,0,402
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,9088,1379,2080,860,1436,331,1482,0,815
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,7952,1157,1775,753,1301,75,863,0,715
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_4.json,200,2272,414,554,226,402,126,472,0,200
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,7952,1171,1810,931,1761,514,1676,0,710
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,700,7952,1121,1735,783,1260,312,1196,0,702
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_0.json,100,1136,268,296,149,204,147,274,0,101
benchmarks/polyhedral/queko-bss-16qbt/16QBT_200CYC_QSE_2.json,200,2272,392,602,207,456,255,538,0,203
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_4.json,100,1136,286,327,111,190,116,279,0,100
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,500,5680,848,1279,539,910,74,671,0,509
benchmarks/polyhedral/queko-bss-16qbt/16QBT_100CYC_QSE_7.json,100,1136,407,431,101,180,123,317,15,144
