file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_7.json,300,586,828,307,536
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_8.json,300,496,738,314,528
benchmarks/polyhedral/queko-bss-16qbt/16QBT_300CYC_QSE_9.json,300,556,789,367,559
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_0.json,400,722,1060,459,734
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_1.json,400,673,1119,455,721
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_2.json,400,700,1069,420,746
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_3.json,400,704,1029,451,720
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_4.json,400,767,1105,456,802
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_5.json,400,721,1048,433,683
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_6.json,400,695,1014,527,903
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_7.json,400,733,1093,419,694
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_8.json,400,709,1073,534,860
benchmarks/polyhedral/queko-bss-16qbt/16QBT_400CYC_QSE_9.json,400,763,1098,490,745
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_0.json,500,894,1354,581,978
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_1.json,500,914,1389,544,907
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_2.json,500,884,1239,538,903
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_3.json,500,823,1274,601,939
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_4.json,500,869,1242,533,868
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_5.json,500,991,1528,535,954
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_6.json,500,940,1382,516,850
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_7.json,500,861,1154,546,932
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_8.json,500,874,1245,527,899
benchmarks/polyhedral/queko-bss-16qbt/16QBT_500CYC_QSE_9.json,500,859,1327,555,968
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_0.json,600,1114,1581,639,1076
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_1.json,600,1250,1746,647,1088
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_2.json,600,1167,1702,636,1091
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_3.json,600,1178,1701,642,1119
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_4.json,600,1127,1601,636,1049
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_5.json,600,1110,1571,623,1058
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_6.json,600,1017,1542,682,1109
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_7.json,600,1237,1756,640,1052
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_8.json,600,1117,1653,664,1085
benchmarks/polyhedral/queko-bss-16qbt/16QBT_600CYC_QSE_9.json,600,1188,1710,605,1049
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_0.json,700,1153,1773,764,1404
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_1.json,700,1280,1768,730,1259
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_2.json,700,1176,1817,813,1294
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_3.json,700,1168,1756,815,1297
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_4.json,700,1245,1705,764,1280
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_5.json,700,1241,1685,848,1448
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_6.json,700,1235,1680,777,1325
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_7.json,700,1266,1753,979,1651
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_8.json,700,1192,1679,738,1205
benchmarks/polyhedral/queko-bss-16qbt/16QBT_700CYC_QSE_9.json,700,1180,1788,795,1464
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_0.json,800,1402,2128,904,1532
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_1.json,800,1371,2005,937,1651
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_2.json,800,1337,1936,841,1464
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_3.json,800,1389,1999,1022,1777
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_4.json,800,1493,2209,967,1703
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_5.json,800,1625,2426,1036,1767
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_6.json,800,1336,1964,978,1660
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_7.json,800,1461,2146,1070,1701
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_8.json,800,1340,2106,872,1484
benchmarks/polyhedral/queko-bss-16qbt/16QBT_800CYC_QSE_9.json,800,1319,1958,857,1392
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_0.json,900,1504,2271,1013,1696
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_1.json,900,1483,2089,1029,1710
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_2.json,900,1565,2176,1048,1656
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_3.json,900,1569,2180,1052,1831
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_4.json,900,1680,2373,987,1615
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_5.json,900,1560,2069,1009,1679
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_6.json,900,1493,2260,1180,1849
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_7.json,900,1662,2320,1032,1739
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_8.json,900,1533,2141,1119,1784
benchmarks/polyhedral/queko-bss-16qbt/16QBT_900CYC_QSE_9.json,900,1604,2208,1034,1709
