file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_8.json,800,30105,5626,3786,1951,2866,3445,3859,415,1627
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_9.json,200,7527,2091,1218,849,622,956,986,238,660
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_8.json,500,18816,3469,2305,580,1205,2104,2276,594,1268
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_6.json,900,33868,6672,4624,1809,2682,2684,3854,252,1517
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_0.json,300,11290,2382,1401,612,670,1339,1265,321,809
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_1.json,600,22579,3804,2544,1037,1693,2325,2778,345,1397
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_8.json,200,7527,1714,1072,798,748,857,841,326,590
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_0.json,900,33868,6439,4029,1770,2444,2801,3445,142,1805
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_7.json,800,30105,6320,4277,1490,2022,3076,3581,768,2076
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_7.json,500,18816,3116,2292,1376,1497,2116,2313,219,878
benchmarks/polyhedral/queko-bss-53qbt/53QBT_200CYC_QSE_6.json,200,7527,1869,963,671,591,981,882,206,460
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_9.json,300,11290,2356,1514,226,615,1159,1220,204,560
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_9.json,400,15053,3278,2089,1971,1576,1672,1707,568,935
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_5.json,600,22579,5566,3484,583,1296,2419,2493,498,1361
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_2.json,900,33868,6312,4345,2225,2887,3304,3907,413,1747
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_7.json,900,33868,6177,4197,638,1838,3272,4041,759,2275
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_0.json,500,18816,3286,2242,1308,1497,1727,2019,136,1019
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_2.json,800,30105,6015,3896,1873,2407,3068,3544,613,2001
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_0.json,700,26342,5347,3563,1843,2140,2550,2901,560,1514
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_6.json,800,30105,5845,3999,3132,2906,2181,2939,490,1844
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_0.json,800,30105,6068,3773,1642,1815,2026,2440,902,2025
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_9.json,800,30105,6424,4394,1746,2197,2457,3470,582,1541
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_4.json,600,22579,4369,2918,866,1389,2067,2394,294,1183
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_6.json,600,22579,5779,3395,1925,1840,1889,2543,453,1291
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_1.json,800,30105,5632,3945,1596,2411,2589,3311,452,1766
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_3.json,400,15053,3461,2142,740,861,1543,1779,248,902
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_1.json,700,26342,6488,3881,354,1186,2950,3431,185,1188
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_7.json,700,26342,5211,3475,2227,2217,2849,3224,194,1380
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_2.json,300,11290,2757,1622,985,855,1382,1401,285,655
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_8.json,700,26342,5899,4018,1337,2219,3446,3725,464,1440
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_6.json,500,18816,3253,2216,1012,1681,2235,2357,366,1019
benchmarks/polyhedral/queko-bss-53qbt/53QBT_800CYC_QSE_3.json,800,30105,6051,4287,1626,2530,3024,3625,606,1586
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_0.json,400,15053,3517,2311,1051,1141,1618,1736,374,1096
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_2.json,400,15053,3343,2054,1242,1225,1765,1930,219,773
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_4.json,300,11290,2557,1591,1185,990,1199,1279,87,596
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_5.json,300,11290,2425,1391,989,981,1181,1375,281,599
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_1.json,900,33868,6405,4253,2835,3128,2985,3839,600,2091
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_0.json,600,22579,4358,2777,1480,1901,2273,2906,394,1614
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_4.json,900,33868,6294,4517,1520,2251,3017,4005,403,1789
benchmarks/polyhedral/queko-bss-53qbt/53QBT_600CYC_QSE_3.json,600,22579,4571,2988,1436,1966,2429,2855,394,1351
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_5.json,700,26342,4668,3293,1051,1929,2256,2896,150,1216
benchmarks/polyhedral/queko-bss-53qbt/53QBT_300CYC_QSE_7.json,300,11290,2585,1721,713,759,1352,1473,334,651
benchmarks/polyhedral/queko-bss-53qbt/53QBT_400CYC_QSE_1.json,400,15053,3481,2165,877,900,1886,1961,206,759
benchmarks/polyhedral/queko-bss-53qbt/53QBT_500CYC_QSE_9.json,500,18816,3803,2483,1639,1554,1539,2077,332,1062
benchmarks/polyhedral/queko-bss-53qbt/53QBT_700CYC_QSE_4.json,700,26342,5388,3622,951,1600,2227,2984,267,1129
benchmarks/polyhedral/queko-bss-53qbt/53QBT_900CYC_QSE_9.json,900,33868,6602,4406,450,1815,3820,3957,563,1795
