cycle,index,Qlosure,qmap,sabre,pytket,cirq
700,1,5.269596576690674,15.576588153839111,1.0736124515533447,18.41523003578186,8.801497220993042
700,2,4.876256227493286,16.676074504852295,1.0975587368011475,16.346612215042114,7.315190553665161
700,3,4.176995038986206,16.560879707336426,1.0798263549804688,19.111000299453735,8.900407791137695
700,4,6.366869688034058,17.45176076889038,1.0752370357513428,15.552220344543457,9.077368021011353
700,5,4.424755334854126,17.01279330253601,1.0743095874786377,16.652814388275146,6.99029541015625
700,6,3.996006727218628,16.023425340652466,1.0660710334777832,16.066336154937744,8.046488046646118
700,7,4.67470908164978,16.130951166152954,1.0655367374420166,16.048651933670044,8.364308595657349
700,8,5.3950560092926025,16.51897954940796,1.360936164855957,16.644447803497314,8.631161212921143
700,9,4.7357337474823,17.84737467765808,1.1576628684997559,18.127927541732788,8.418277740478516
800,0,5.913135051727295,21.194896697998047,1.4084382057189941,19.702723026275635,11.838907957077026
800,1,6.914965867996216,22.44888734817505,1.4426515102386475,25.582743883132935,11.932796001434326
800,2,6.979108810424805,20.448622226715088,1.4346923828125,23.768319368362427,11.056926250457764
800,3,5.394423961639404,21.412387371063232,2.6399283409118652,20.176849603652954,11.421880722045898
800,4,8.605048656463623,22.109835624694824,1.4463636875152588,25.916521072387695,10.75939416885376
800,5,5.889348268508911,20.42640471458435,1.4430396556854248,26.60832691192627,12.05596661567688
800,6,5.566668748855591,22.254425764083862,1.4287333488464355,22.89320468902588,10.649467945098877
800,7,6.539463758468628,21.868223428726196,1.4485795497894287,23.171009063720703,9.914613962173462
800,8,6.32271146774292,20.93197464942932,1.4240069389343262,25.447153091430664,11.062570810317993
800,9,8.026268482208252,22.11050009727478,1.4218769073486328,22.026262283325195,9.792418956756592
900,0,6.490940093994141,23.951377630233765,2.8259332180023193,22.936278104782104,11.758790016174316
900,1,7.0294928550720215,23.810633659362793,2.8763508796691895,27.160012245178223,11.725594282150269
900,2,7.179387331008911,23.840697765350342,1.577638864517212,26.49642324447632,11.964985609054565
900,3,6.491725444793701,23.912431001663208,2.939258098602295,24.281726360321045,11.170244216918945
900,4,7.500030040740967,23.901610612869263,1.7213239669799805,26.39528727531433,12.317185163497925
900,5,8.755619525909424,25.828240156173706,1.7284228801727295,22.822158813476562,11.230982542037964
900,6,6.7336084842681885,24.22510290145874,1.7128465175628662,26.40123748779297,12.114381313323975
900,7,7.956299304962158,23.73568367958069,1.7157363891601562,27.344069480895996,13.48719310760498
900,8,6.6734395027160645,25.478296041488647,1.7220284938812256,22.620041370391846,12.476953744888306
900,9,6.879147529602051,22.5489239692688,1.7045035362243652,23.71375298500061,12.117037534713745
