file_path,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_1.json,370,197,370,197,209,179,133,131
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_5.json,135,122,135,122,43,88,16,66
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_6.json,460,212,460,212,240,192,215,179
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_5.json,63,73,63,73,35,58,17,53
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_3.json,98,218,98,218,47,185,20,112
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_7.json,265,161,265,161,119,104,65,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.8D2_8.json,579,261,579,261,205,165,138,119
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_0.json,204,150,204,150,85,101,35,69
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_6.json,369,200,369,200,143,153,64,80
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_3.json,186,141,186,141,75,90,50,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.4D2_6.json,300,208,300,208,152,170,64,99
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_9.json,61,77,61,77,29,56,6,49
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_7.json,75,94,75,94,44,79,19,55
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.1D2_4.json,80,72,80,72,39,66,14,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.3D2_1.json,267,138,267,138,122,113,61,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_4.json,80,191,80,191,34,154,15,81
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_3.json,296,193,296,193,114,130,51,73
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_2.json,228,153,228,153,116,110,53,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.7D1_.1D2_5.json,90,167,90,167,53,164,13,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.3D2_1.json,251,112,251,112,118,101,66,68
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_2.json,458,207,458,207,158,139,119,104
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_2.json,467,261,467,261,166,149,124,133
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_1.json,356,209,356,209,146,134,75,114
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.7D2_6.json,582,260,582,260,199,155,200,161
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.4D2_3.json,345,167,345,167,159,130,75,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_7.json,221,194,221,194,79,132,48,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_6.json,173,95,173,95,78,71,33,64
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.4D2_2.json,364,181,364,181,154,153,101,109
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.1D2_7.json,107,104,107,104,41,70,15,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.1D2_8.json,118,178,118,178,46,95,18,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.6D2_0.json,438,199,438,199,205,178,127,141
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_2.json,215,186,215,186,85,125,34,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_1.json,435,194,435,194,211,154,134,123
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_6.json,203,150,203,150,77,104,45,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.7D2_7.json,477,197,477,197,198,148,154,125
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.1D2_0.json,128,120,128,120,52,87,23,76
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.2D2_7.json,187,145,187,145,88,110,50,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.3D2_9.json,234,157,234,157,109,144,71,103
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_5.json,306,137,306,137,173,126,117,95
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_9.json,417,255,417,255,188,173,88,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_1.json,362,198,362,198,193,154,73,89
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.2D2_5.json,197,98,197,98,72,81,43,57
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_1.json,249,120,249,120,109,91,54,62
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.6D1_.2D2_6.json,157,181,157,181,81,109,33,97
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.4D1_.2D2_1.json,222,206,222,206,86,128,36,75
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_2.json,362,182,362,182,158,149,91,106
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_9.json,196,105,196,105,105,91,51,63
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.5D2_3.json,355,186,355,186,133,116,114,84
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.6D2_1.json,459,205,459,205,180,164,146,143
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.4D2_9.json,282,191,282,191,166,160,72,96
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_4.json,405,190,405,190,159,133,120,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.5D2_8.json,397,176,397,176,154,129,111,111
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.5D2_0.json,365,205,365,205,168,177,94,118
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_4.json,110,86,110,86,35,60,16,50
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.6D2_1.json,425,207,425,207,175,130,107,113
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.1D2_2.json,67,76,67,76,40,63,14,51
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.0D1_.3D2_7.json,271,129,271,129,120,86,45,71
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.2D2_2.json,195,153,195,153,96,174,44,107
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.1D1_.4D2_4.json,370,170,370,170,124,111,75,77
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.3D1_.2D2_9.json,187,167,187,167,70,102,40,85
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.2D1_.5D2_5.json,395,189,395,189,187,175,100,108
benchmarks/polyhedral/queko-bigd/20QBT_45CYC_.5D1_.3D2_5.json,308,245,308,245,123,181,86,133
