file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,600,8520,2797,2548,2216,2607,1302,1972,1112,1919
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,900,12780,4291,3908,3662,3713,2001,3103,1344,2493
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,700,9940,3135,2855,2496,2526,1481,2308,1334,2233
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,200,2840,1039,849,703,755,426,619,287,549
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,400,5680,1845,1775,1357,1443,921,1339,725,1286
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,800,11360,4165,3559,3074,3127,1853,2702,1132,2178
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,200,2840,971,829,611,703,439,650,327,621
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_3.json,100,1420,533,444,321,408,298,389,146,262
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,700,9940,3302,3122,2783,2779,1480,2155,1029,1822
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,900,12780,3656,3622,3532,3504,2124,3042,1603,2721
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_7.json,200,2840,944,812,650,703,470,620,314,572
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,200,2840,1017,922,737,756,408,685,359,568
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,100,1420,508,423,390,391,291,377,161,272
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,900,12780,4116,3944,3470,3591,1881,2888,1504,2690
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_7.json,700,9940,3093,3051,2485,2572,1452,2454,915,1853
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,400,5680,1739,1724,1465,1511,918,1357,728,1185
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,400,5680,1819,1707,1461,1433,915,1349,483,1020
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,100,1420,629,496,350,356,244,352,153,259
