file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_7.json,400,2098,1781,1677,1679
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_8.json,400,1903,1707,1552,1517
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,400,1979,1632,1611,1691
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_0.json,500,2279,2057,1983,1861
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_1.json,500,2509,2152,1925,1958
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_2.json,500,2212,2064,1910,1837
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_3.json,500,2787,2238,1893,1867
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,500,2714,2164,2007,1976
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_5.json,500,2502,2266,1837,1799
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_6.json,500,2738,2206,1723,1901
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,500,2278,2114,1825,1768
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_8.json,500,2560,2100,1958,1866
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_9.json,500,2292,2033,1934,1950
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_0.json,600,2771,2428,2346,2221
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_1.json,600,2960,2412,2454,2325
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_2.json,600,2609,2478,2283,2429
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_3.json,600,2781,2551,2451,2362
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_4.json,600,2979,2514,2361,2317
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_5.json,600,2892,2687,2317,2414
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_6.json,600,2878,2445,2519,2430
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_7.json,600,2638,2533,2174,2055
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_8.json,600,3022,2681,2382,2473
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,600,2976,2591,2271,2427
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_0.json,700,3226,3142,2869,2761
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,700,3065,2931,2769,2674
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_2.json,700,3031,2957,3078,3061
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_3.json,700,3055,3037,2766,2860
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_4.json,700,3352,3213,2704,2636
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_5.json,700,3408,3045,2558,2516
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_6.json,700,3003,2839,2605,2723
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_7.json,700,3268,2866,2750,2669
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,700,3330,3045,2887,2858
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_9.json,700,3116,3004,2689,2694
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_0.json,800,3846,3435,3339,3252
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_1.json,800,3850,3455,3508,3455
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_2.json,800,3904,3307,3511,3366
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,800,3492,3288,3233,3266
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_4.json,800,3518,3310,3519,3398
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_5.json,800,3773,3451,3164,3542
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_6.json,800,3613,3366,3438,3413
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_7.json,800,3689,3657,3319,3392
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_8.json,800,3732,3550,3131,3278
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_9.json,800,3800,3530,2970,2941
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_0.json,900,3965,3542,3427,3305
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,900,3916,3501,3400,3491
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,900,3948,3752,3604,3470
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,900,3941,3649,3894,3775
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_4.json,900,4092,3893,3425,3461
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_5.json,900,3997,3692,3824,3762
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_6.json,900,4002,3726,3645,3505
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,900,4347,3789,3728,3557
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,900,3952,3798,3566,3459
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_9.json,900,4239,3926,3707,3699
