file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_1.json,300,4260,1978,1840,2049,1819,885,1466,734,1377
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_4.json,400,5680,2577,2474,2784,2415,1043,1892,1145,1935
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_4.json,600,8520,error,error,4268,3756,1653,2923,1734,2944
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_2.json,200,2840,1474,1208,1513,1214,638,972,573,945
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_9.json,400,5680,error,error,2854,2457,1047,1870,1281,1951
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,500,7100,error,error,3343,3011,1172,2307,1158,2340
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,900,12780,error,error,6180,5384,2296,4201,2595,4311
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,400,5680,error,error,2890,2531,1144,1908,1017,1853
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,900,12780,error,error,6039,5409,2491,4305,2493,4317
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_5.json,300,4260,2166,1907,2055,1859,872,1453,893,1492
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_8.json,300,4260,error,error,2050,1850,824,1430,845,1495
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,500,7100,3215,3011,3409,3047,1481,2478,1164,2398
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,600,8520,error,error,3806,3653,1476,2892,1485,2893
