file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_7.json,500,7100,2276,2353,2001,2193,1241,1970,1096,1783
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_8.json,900,12780,3880,4136,3865,4304,1750,3157,1617,2873
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_5.json,400,5680,1889,1891,1578,1828,811,1421,714,1324
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_2.json,900,12780,3965,4277,3971,4340,1753,3117,1632,2970
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_5.json,300,4260,1757,1646,1358,1422,571,1002,631,1066
benchmarks/polyhedral/queko-bss-20qbt/20QBT_300CYC_QSE_8.json,300,4260,1427,1370,1485,1620,612,1053,534,1099
benchmarks/polyhedral/queko-bss-20qbt/20QBT_500CYC_QSE_4.json,500,7100,2087,2135,2157,2301,1033,1731,1030,1872
benchmarks/polyhedral/queko-bss-20qbt/20QBT_600CYC_QSE_9.json,600,8520,2698,2860,2679,2931,1299,2222,1102,1937
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_7.json,900,12780,3989,4291,3940,4174,1780,3172,1504,2699
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_8.json,700,9940,3200,3453,2810,3089,1374,2372,1228,2260
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_6.json,200,2840,1027,1065,797,871,486,738,441,715
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_1.json,400,5680,1762,1642,1533,1648,686,1236,788,1443
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,800,11360,3750,3907,3637,3900,1582,2647,1624,2746
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,200,2840,1009,897,926,912,442,721,321,634
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_3.json,100,1420,603,553,443,431,264,389,241,397
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,700,9940,3471,3616,2843,3044,1245,2371,1257,2344
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,900,12780,3860,4201,3647,4034,1796,3113,1669,3053
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_7.json,200,2840,988,904,796,953,400,692,407,718
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,200,2840,1138,997,913,985,423,725,367,682
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,100,1420,556,527,456,478,210,320,185,340
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,900,12780,3801,4179,3929,4470,1978,3143,1572,3034
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_7.json,700,9940,3225,3407,2956,3403,1260,2425,1191,2244
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,400,5680,1570,1790,1795,1834,955,1534,846,1416
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,400,5680,1942,1956,1555,1950,876,1515,764,1387
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,100,1420,702,575,531,549,234,409,261,384
