file_path,depth,qops,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-20qbt/20QBT_800CYC_QSE_3.json,800,11360,4705,3295,4705,3295,2538,2499,2538,2499
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_0.json,200,2840,1342,894,1342,894,659,720,659,720
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_3.json,100,1420,876,521,876,521,394,364,394,364
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_1.json,700,9940,4506,2999,4506,2999,2267,2315,2267,2315
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_1.json,900,12780,5667,3652,5667,3652,2687,2648,2687,2648
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_7.json,200,2840,1441,953,1441,953,604,593,604,593
benchmarks/polyhedral/queko-bss-20qbt/20QBT_200CYC_QSE_4.json,200,2840,1308,835,1308,835,697,761,697,761
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_6.json,100,1420,798,472,798,472,337,327,337,327
benchmarks/polyhedral/queko-bss-20qbt/20QBT_900CYC_QSE_3.json,900,12780,5875,4164,5875,4164,3002,3076,3002,3076
benchmarks/polyhedral/queko-bss-20qbt/20QBT_700CYC_QSE_7.json,700,9940,4300,2968,4300,2968,2113,2037,2113,2037
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_3.json,400,5680,2544,1757,2544,1757,1328,1408,1328,1408
benchmarks/polyhedral/queko-bss-20qbt/20QBT_400CYC_QSE_6.json,400,5680,2532,1705,2532,1705,1383,1330,1383,1330
benchmarks/polyhedral/queko-bss-20qbt/20QBT_100CYC_QSE_5.json,100,1420,674,463,674,463,392,354,392,354
