file_path,depth,sherbrooke_swaps_trivial,sherbrooke_depth_trivial,sherbrooke_swaps_default,sherbrooke_depth_default,ankaa_3_swaps_trivial,ankaa_3_depth_trivial,ankaa_3_swaps_default,ankaa_3_depth_default
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_5.json,500,15247,5181,14379,4847,9927,4822,8245,3906
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_6.json,500,15742,5083,14391,5093,9374,4674,8171,3907
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_7.json,500,15276,5190,13481,4869,9078,4400,7925,3814
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_8.json,500,15842,5687,14458,4921,8070,3854,8000,3890
benchmarks/polyhedral/queko-bss-81qbt/81QBT_500CYC_QSE_9.json,500,16371,5542,15303,5307,8341,3908,7805,3710
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_0.json,600,21130,6942,17439,5810,11090,5117,10546,5213
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_1.json,600,18806,6513,17207,6033,10245,4919,9794,4411
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_2.json,600,22490,7395,17865,6104,9777,4819,9636,4657
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_3.json,600,19234,6764,18102,6684,10104,4738,9496,4767
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_4.json,600,18323,6169,17817,6309,10207,5031,9585,4589
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_5.json,600,21094,7411,17680,6347,10408,5152,9603,4708
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_6.json,600,19239,6640,18132,6212,10341,4749,9647,4655
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_7.json,600,18805,6389,16944,5666,10114,5064,9597,4703
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_8.json,600,18778,6673,16931,5764,10648,5001,9892,4799
benchmarks/polyhedral/queko-bss-81qbt/81QBT_600CYC_QSE_9.json,600,20522,6961,18253,6217,9837,4852,9817,4811
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_0.json,700,23870,8170,21055,7733,11399,5469,10944,5240
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_1.json,700,23720,8195,20721,7184,12169,5995,11059,5302
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_2.json,700,23952,8435,19833,6597,11648,5584,10916,5255
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_3.json,700,20861,7292,21283,7486,12053,5967,10873,5030
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_4.json,700,21163,7365,20932,7261,12256,5980,11552,5729
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_5.json,700,20543,6718,20260,7059,12846,6191,11277,5291
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_6.json,700,22571,7521,21060,7424,13457,6538,11044,5361
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_7.json,700,25164,8608,20762,6998,11854,5777,11546,5640
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_8.json,700,20809,7203,20786,7369,11658,5452,10779,4858
benchmarks/polyhedral/queko-bss-81qbt/81QBT_700CYC_QSE_9.json,700,24332,8180,20995,7098,11720,5422,11140,5280
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_0.json,800,23216,7958,23918,8025,14950,7171,13658,6383
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_1.json,800,27468,9357,23437,7946,13991,6698,12504,6160
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_2.json,800,25830,8360,22914,7743,13446,6209,12620,6349
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_3.json,800,27434,9093,23038,8009,13465,6361,13232,6355
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_4.json,800,25727,9333,23458,8164,15499,7485,12811,5986
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_5.json,800,25548,9118,23417,7935,12759,6119,12449,6058
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_6.json,800,28345,10264,22499,7676,13769,6548,12615,6123
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_7.json,800,25707,8951,22170,8069,13114,6381,12916,5890
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_8.json,800,23346,7595,23837,8296,13716,6391,13026,5964
benchmarks/polyhedral/queko-bss-81qbt/81QBT_800CYC_QSE_9.json,800,25495,8516,23442,7993,12902,6162,12608,5951
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_0.json,900,27018,9126,26817,9063,17546,8825,14235,7120
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_1.json,900,27800,9455,26090,8857,16461,8096,14786,7025
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_2.json,900,26864,9168,26270,8740,14481,6929,14945,7229
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_3.json,900,29925,10318,26961,9255,14829,7489,14789,6813
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_4.json,900,31549,10940,25775,8839,15019,7441,14136,6652
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_5.json,900,29814,10486,25397,8407,16203,7821,14484,7148
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_6.json,900,31968,10985,26703,8922,15397,7171,14540,7027
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_7.json,900,27456,9405,25942,8815,14737,7015,14433,6959
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_8.json,900,28145,9373,26594,9204,14460,7175,13800,6650
benchmarks/polyhedral/queko-bss-81qbt/81QBT_900CYC_QSE_9.json,900,30571,10526,27649,9784,16022,7574,13955,6685
